seqname,tax_id
2521172719,s__Pyrococcus_sp._ST04
2515154195,s__Streptococcus_thoraltensis
649633070,s__Mycobacterium_gilvum
649633077,s__Oceanithermus_profundus
649633076,s__Nitratifractor_salsuginis
2515154190,s__Wenxinia_marina
2506520015,s__Sulfobacillus_acidophilus
2506520014,s__Spirulina_major
2506520016,s__Niastella_koreensis
2506520011,s__Spirulina_subsalsa
2600255234,s__Clostridiales_bacterium_oral_taxon_876
2506520013,s__Turneriella_parva
2506520012,s__Thermodesulfobacterium_geofontis
2540341199,s__Microvirga_flocculans
2593339164,s__Lachnospiraceae_bacterium_RM5
2558860278,s__Cetobacterium_somerae
2545555824,s__Halobiforma_lacisalsi
2540341191,s__Butyricimonas_virosa
2521172708,s__Lawsonia_intracellularis
2517093030,s__Melioribacter_roseus
2600254961,s__Tetrasphaera_elongata
649633099,s__Taylorella_equigenitalis
649633098,s__Syntrophobotulus_glycolicus
649633090,s__Rhodomicrobium_vannielii
649633093,s__Rothia_dentocariosa
2563366626,s__Borrelia_miyamotoi
2531839188,s__Glaciecola_arctica
2515154174,s__Desulfobacter_curvatus
649633097,s__Sulfuricurvum_kujiense
649633096,s__Stigmatella_aurantiaca
638341060,s__Chlorobium_ferrooxidans
2561511220,s__Persephonella_sp._KM09-Lau-8
2534682016,s__Actinomyces_turicensis
2531839471,s__Haemophilus_haemolyticus
645058794,s__Legionella_drancourtii
2522125168,s__Dyadobacter_beijingensis
646206260,s__Clostridium_sp._7_2_43FAA
646206265,s__Oxalobacter_formigenes
2537561904,s__Alloiococcus_otitis
2517572122,s__Arthrobacter_sp._131MFCol6.1
2537561901,s__Bergeyella_zoohelcum
2537561903,s__Afipia_felis
RK14_PANGI,Viridiplantae
651324020,s__Capnocytophaga_sp._oral_taxon_338
2565956566,s__Borrelia_anserina
2541047476,s__Bacteriovorax_sp._Seq25_V
642555118,s__Candidatus_Phytoplasma_mali
642555119,s__Cellvibrio_japonicus
2563366755,s__Lactobacillus_pasteurii
RK14_CAPBU,Viridiplantae
2563366756,s__Pandoraea_sp._SD6-2
2593339170,s__Burkholderia_sp._JC2949
642979371,s__[Clostridium]_hiranonis
642555116,s__Candidatus_Kuenenia_stuttgartiensis
2534682021,s__Acinetobacter_junii
642555115,s__Candidatus_Cloacimonas_acidaminovorans
2585427699,s__Fenollaria_massiliensis
637000319,s__Thermobifida_fusca
2585427692,s__beta_proteobacterium_L13
2585427693,s__alpha_proteobacterium_LLX12A
2571042588,s__Paenibacillus_zanthoxyli
2585427697,s__Enterobacteriaceae_bacterium_LSJC7
638341199,s__Sphingomonas_sp._SKA58
2568526149,s__Synechocystis_sp._PCC_6714
638341081,s__Erythrobacter_sp._NAP1
RK14_ATRBE,Viridiplantae
2579779094,s__Paenibacillus_sp._MAEPY1
2517572147,s__Amorphus_coralli
2519899698,s__Mycoplasma_synoviae
2516493030,s__Nitratiruptor_tergarcus
2516493037,s__Candidatus_Nitrosopumilus_salaria
2524614513,s__Arenimonas_composti
2519899692,s__Amphritea_japonica
2519899693,s__Brachyspira_hyodysenteriae
2519899695,s__Moritella_marina
2531839338,s__Selenomonas_sp._F0473
2534682240,s__Rhodovulum_sp._PH10
2524614511,s__Ruania_albidiflava
RL23_TRYCR,Euglenozoa
2524614514,s__Paenibacillus_panacisoli
649990023,s__Synechococcus_sp._CB0205
2558309000,s__Simplicispira_psychrophila
2558309001,s__Campylobacter_cuniculorum
2558309003,s__Alkaliphilus_transvaalensis
651324024,s__Desmospora_sp._8437
2585428059,s__Paenibacillus_chondroitinus
642979337,s__[Bacteroides]_pectinophilus
2541046975,s__Treponema_medium
2541046973,s__Bacteroidetes_bacterium_oral_taxon_272
2541046971,s__Clostridium_intestinale
649633082,s__Pedobacter_saltans
645058760,s__Thermoanaerobacter_sp._X561
645058761,s__Anaerococcus_vaginalis
649633083,s__Planctomyces_brasiliensis
2514885045,s__Gordonia_otitidis
2514885044,s__Gordonia_amarae
2511231077,s__Filifactor_alocis
637000340,s__Wolbachia_endosymbiont_of_Brugia_malayi
2514885042,o__Rhodobacterales
641228511,s__Thermotoga_lettingae
637000341,s__Wolinella_succinogenes
2524614769,s__Pseudonocardia_spinosispora
2524614768,s__Yaniella_halotolerans
2548876819,s__Methylocystis_parvus
645951865,s__Lactobacillus_helveticus
2597489864,s__Congregibacter_litoralis
2524614767,s__Methylococcus_capsulatus
2524614761,s__Pseudoclavibacter_soli
2524614760,s__Leminorella_grimontii
2524614763,s__Microbacterium_gubbeenense
2524614762,s__Desulfobulbus_japonicus
649633084,s__Propionibacterium_freudenreichii
637000345,s__Xanthomonas_euvesicatoria
641736169,s__[Clostridium]_spiroforme
650377925,s__Coprococcus_catus
650716015,s__Candidatus_Midichloria_mitochondrii
2602041559,s__Lactobacillus_otakiensis
650716017,s__Candidatus_Pelagibacter_sp._IMCC9063
650716011,s__Blattabacterium_sp._(Blattella_germanica)
650716019,s__Capnocytophaga_canimorsus
2512047036,s__Tannerella_forsythia
2521172697,s__Myxococcus_stipitatus
2512047037,s__Pseudoxanthomonas_spadix
645058834,s__Gemella_haemolysans
2524614583,s__Marinactinospora_thermotolerans
2524614582,s__Gordonia_shandongensis
2524614585,s__Jeotgalicoccus_psychrophilus
2593339266,s__Luteibacter_sp._UNC138MFCol5.1
2585428184,s__Chryseobacterium_sp._YR480
2563367150,s__Paenibacillus_sp._FSL_R7-277
2563367154,s__Paenibacillus_sp._FSL_R5-808
2563367155,s__Viridibacillus_arenosi
647533207,s__Scardovia_inopinata
2588253904,s__Lachnospiraceae_bacterium_10-1
2588253902,s__Lachnospiraceae_bacterium_COE1
2588253903,s__Lachnospiraceae_bacterium_A2
647533201,s__Rhodobacteraceae_bacterium_KLH11
647533200,s__Pseudovibrio_sp._JE062
2534682143,s__Campylobacter_concisus
2524614836,c__Betaproteobacteria
2540341080,s__Mycoplasma_genitalium
2576861049,s__Actinomadura_madurae
2582581869,s__Methylotenera_sp._L2L1
648861011,s__Peptoniphilus_sp._oral_taxon_386
643886097,s__Glaciecola_sp._HTCC2999
2528311045,s__Streptomyces_sp._CNQ329
645951842,s__Corynebacterium_efficiens
639633037,s__Marinobacter_hydrocarbonoclasticus
2521172690,s__Liberibacter_crescens
2548877052,s__Rhodococcus_sp._DK17
2585427989,s__Aureispira_sp._CCB-QB1
647533113,s__Bacteroides_sp._3_1_33FAA
2512564040,s__Rickettsia_rickettsii
2524023070,s__Aequorivita_capsosiphonis
649633080,s__Paludibacter_propionicigenes
643692019,s__Corynebacterium_kroppenstedtii
2529293077,s__Slackia_sp._CM382
RK14_EUCGG,Viridiplantae
2040502012,s__Succinivibrionaceae_bacterium_WG-1
643692011,s__Brevibacillus_brevis
643692014,s__Campylobacter_lari
651324083,s__Paraprevotella_xylaniphila
2558860389,s__Megasphaera_sp._BV3C16-1
2554235475,s__Halorubrum_aidingense
2554235474,s__Natronorubrum_bangense
2554235506,s__Halococcus_salifodinae
651324085,s__Parvimonas_sp._oral_taxon_110
651324089,s__Prevotella_nigrescens
2558860387,s__Coriobacteriaceae_bacterium_BV3Ac1
649633081,s__Pantoea_sp._At-9b
2513237258,s__Mobilicoccus_pelagius
2522572182,s__Pseudonocardia_asaccharolytica
2600255156,s__Lachnospiraceae_bacterium_28-4
637000326,s__Sulfurimonas_denitrificans
2600255151,s__Turicella_otitidis
2596583628,s__Acholeplasma_morum
2596583627,s__Roseibium_hamelinense
2522572188,s__Salinarimonas_rosea
2596583625,s__Flavobacteriaceae_bacterium_MAR_2010_118
2513237274,s__Johnsonella_ignava
2551306382,s__Bartonella_queenslandensis
646311938,s__Kribbella_flavida
646564559,s__Planctomyces_limnophilus
637000030,s__Bdellovibrio_bacteriovorus
2523533605,s__Desulfobulbus_mediterraneus
637000033,s__Bordetella_parapertussis
2503283023,s__Cyanobacterium_stanieri
2545824543,s__Hyphomicrobium_sp._99
646564550,s__Methanohalophilus_mahii
2503283020,o__Burkholderiales
646564556,s__Nitrosococcus_halophilus
646564557,s__Nocardiopsis_dassonvillei
646564554,s__Mycoplasma_crocodyli
646311935,s__Halothiobacillus_neapolitanus
2554235215,s__Brevibacillus_thermoruber
2506210005,s__Sulfobacillus_thermosulfidooxidans
641522613,s__Cenarchaeum_symbiosum
2506210001,f__Acidobacteriaceae
2506210002,s__Marinomonas_mediterranea
2506210003,s__Marinomonas_posidonica
2537561733,s__Ochrobactrum_sp._CDB2
2537561732,s__Novosphingobium_sp._Rr_2-17
2537561731,s__Butyricicoccus_pullicaecorum
2571042005,s__Deinococcus_misasensis
2571042004,s__Ferrimicrobium_acidiphilum
2571042003,s__Stenoxybacter_acetivorans
2571042002,s__Xenophilus_azovorans
2558860279,s__Faecalitalea_cylindroides
2571042000,s__Belnapia_moabensis
2547132114,s__Dietzia_alimentaria
2513237327,s__Halomonas_sp._GFAJ-1
2510461014,s__Arthrobacter_sp._Rue61a
2513237321,s__Gordonia_sputi
2545824514,s__Entomoplasma_somnilux
2510461019,s__Dechloromarinus_chlorophilus
2502545005,s__Vibrio_navarrensis
2513237328,s__Spiroplasma_melliferum
RK14_TOXGO,Alveolata
2551306539,s__Halomonas_smyrnensis
2516653063,s__Methyloferula_stellata
2521172676,s__Salinicoccus_carnicancri
2521172675,s__Thioalkalivibrio_sp._ALMg9
638154508,s__Methanosarcina_acetivorans
651324003,s__Acidiphilium_sp._PM
2521172679,s__Riemerella_anatipestifer
2585427704,s__Mycobacterium_iranicum
649989950,s__Lachnoanaerobaculum_saburreum
2585427666,s__Candidatus_Nitrososphaera_evergladensis
2585427664,s__Formosa_agariphila
